true_monomer1,true_monomer2,pred_monomer1,pred_monomer2,tanimoto_avg,complexity_ratio
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.42987012987012985,1.15
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)CCOCCOCCOCCO,CC(=O)COCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.3852813852813853,1.1063829787234043
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)CCOCCOCCOCCOOCC(=O)C(=C)C,C=C(C)C(=O)COCC,0.3316135084427767,1.4545454545454546
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCC,C=C(C)C(=C)CCOCCOCCOCCOCOC(=O)C(=C)C,C=C(C)C(=O)COC,0.4607843137254902,1.24
C=CC(=O)OC(C)(C)C,C=CCOC(CC)(CO)CO,C=CC(=O)CC(C)(C)C,C=CCOC(CC)(CO)N,0.4854111405835544,0.9473684210526315
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CCOC(=O)CCS(C)(C)C,0.3423076923076923,0.9090909090909091
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CC(=O)OCCCC(C)(C)C,0.4145299145299145,0.9090909090909091
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)OCCOOCC(=O)C(=C)C,C=C(C)C(=O)CC,0.40404040404040403,1.0
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.48526785714285714,1.2954545454545454
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CC,0.37412587412587417,1.0
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)CCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,0.4696969696969697,1.1363636363636365
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOCCOCCOCCO,C=COC(=O)OCC(C)(C)C,0.3571428571428571,1.1818181818181819
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.49047619047619045,1.2954545454545454
C=CC(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.47044334975369456,1.1063829787234043
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=COC(=O)OCCCC(C)(C)C,0.46373626373626375,0.9545454545454546
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)CO,C=CC(=O)COC,0.3390804597701149,0.9411764705882353
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOC(=O)C(C)=O,0.4898897058823529,1.0285714285714285
C=CCOC(CC)(CO)CO,C=COC(=O)CCCCCC(C)(C)C,C=CCOC(CC)(CC)COC,C=CCOC(=O)OCC(C)(C)C,0.47462406015037595,0.9583333333333334
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CC,0.37412587412587417,1.0
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CCOC(=O)CCS(C)(C)C,0.3423076923076923,0.9090909090909091
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=CC(=O)OCCCC,C=C(C)C(=C)CCOCCOCCOCCOOCC(=O)C(=C)C,C=CC(=O)COC,0.3252032520325203,1.25
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)CCOCCOCOC(=O)C(=C)C,C=C(C)C(=O)CC,0.47593582887700536,1.0909090909090908
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=C)CCOCCOCCOCCOOCC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)O,0.49186991869918695,1.1951219512195121
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)COCCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.46748768472906405,1.125
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=C)OCCCCCCOC(=O)C(=C)C,C=CCOC(=O)OCC(C)(C)C,0.4775042444821732,1.0
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)COCC,0.36972704714640203,0.9411764705882353
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)C(C)(C)C,C=C(C)C(=O)CC,0.39920948616600793,0.9333333333333333
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)CCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)COCC,0.460955710955711,1.5
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)OCCO,0.4807692307692307,0.9411764705882353
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)COC(C)(C)C,C=C(C)C(=O)COCC,0.3952991452991453,1.2
