input_smiles,temperature,generated_smiles,morgan_similarity,maccs_similarity,topo_similarity
CCO[C@@H](Cc1ccc(OCC=C(c2ccccc2)c3ccccc3)cc1)C(=O)O,1.0,CSC[C@@H](Cc1ccc(OC)cc1)C(=O)N2CCC[C@H]2C#N,0.21621621621621623,0.29508196721311475,0.30365853658536585
Cn1c(Br)nc2c(N)ncnc12,0.6,OCCCCC(CO)CNc1ncc(N)c1=O,0.0847457627118644,0.24285714285714285,0.1479028697571744
Cn1c(Br)nc2c(N)ncnc12,0.8,Cn1c(ccc1)S(=O)(=O)NSC,0.10204081632653061,0.3384615384615385,0.14802631578947367
CN(C)Cc1cc(F)ccc1Oc2ccc(C)cc2N,0.8,CN(C)c1ccc(CCN(C)C)cc1,0.16666666666666666,0.4888888888888889,0.15537190082644628
Oc1cccc(CCOc2cccc(CCOC(=O)\C=C\c3ccc(O)c(O)c3)c2)c1,0.2,Oc1cccc(COC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5)c1,0.2111111111111111,0.323943661971831,0.21829971181556196
CSc1ccc2CCN(C[C@H](C)N)c2c1,0.6,CSc1nc2CN(C)[C@H](C)Nc12,0.12280701754385964,0.4426229508196721,0.208955223880597
CSc1ccc2CCN(C[C@H](C)N)c2c1,0.8,CSc1nc2nn(C[C@H]N)C(=O)c2c1,0.14754098360655737,0.40298507462686567,0.21093082835183605
OP(=O)(O)C(=O)NCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1,0.2,OP(=O)(O)C(=O)CCC(=O)O,0.21739130434782608,0.373134328358209,0.11304347826086956
CCOCC,1.0,CCCCOS,0.2222222222222222,0.36,0.2
N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)N3C[C@@H](F)C[C@H]3C#N,1.2,N[C@@H](Cc1cc(cncnc12)C(=O)NO[C@@H](CCC2)C#C)c3ccc(cc3)S(=O)(=O)C,0.125,0.2978723404255319,0.2859315589353612
NCc1ccc(Cn2nnc3c(nc(N)nc23)c4occc4)cc1,0.8,c1ccc(Nc2nccc(n2)c3c(F)cccc3F)cc1,0.13432835820895522,0.4,0.2956204379562044
COc1ccccc1\C=C\C(=O)NC[C@H]2C[C@]34CC[C@@]2(OC)[C@@H]5Oc6c(OC)ccc7C[C@H]3N(C)CC[C@@]45c67,0.8,CO\C[C@@H]\C(=O)N[C@H]3C[C@@H](CO)[C@@H](O)[C@H]3O,0.125,0.44594594594594594,0.22344322344322345
COc1cc(OC)cc(\C=C\c2ccc(OCCCCCCN3CCC(O)CC3)cc2)c1,0.2,COc1cc(OC)cc(\C=C\c2ccc(OC)cc2OC)c(O)c1=O,0.25396825396825395,0.39215686274509803,0.44339622641509435
COc1cc(OC)cc(\C=C\c2ccc(OCCCCCCN3CCC(O)CC3)cc2)c1,0.4,COc1cc(OC)cc(\C=C\c2ccc(OC)c(OC)c2\C=C\C(=O)O)c1,0.3076923076923077,0.4117647058823529,0.4032023289665211
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,1.0,Cc1c(C(C)C)c(=O)cc1Cc1ccco1,0.21568627450980393,0.28,0.22551440329218106
O=Cc1ccc2ccccc2n1,0.6,O=Cc1ccn1,0.23333333333333334,0.3333333333333333,0.02373887240356083
COc1ccc(cc1OCCN2CCCCC2)N3CC=C(C3=O)c4cccc(F)c4,0.4,COc1ccc(cc1OC)C2=NN(C)C2=O,0.2835820895522388,0.4788732394366197,0.3227792436235708
CC(C)c1oc(nc1CCc2noc3cc(OCC(=O)O)c(C)cc23)c4ccc(Cl)cc4Cl,0.2,CC(C)Nc1nc2nn(C)cc2c3nc(nn13)C(=O)Nc4cccc(c4)C(=O)Nc4ccc(C)cc4C,0.13513513513513514,0.4,0.4699484831139096
Nc1cccc(I)c1,0.4,Nc1cccc(CO)c1,0.4230769230769231,0.43478260869565216,0.24404761904761904
Nc1cccc(I)c1,1.0,Nc1cccc(CO)c1C,0.21875,0.37037037037037035,0.1888412017167382
CNC(=O)Nc1ccccc1,0.2,C(=O)N,0.038461538461538464,0.3181818181818182,0.041379310344827586
CC(=O)Nc1nc2ccccc2c3cn(nc13)c4ccc(C)cc4,0.2,CC(=O)Nc1nc13CCN(CC3)C(C)C,0.1935483870967742,0.45161290322580644,0.1740924092409241
CC(=O)Nc1nc2ccccc2c3cn(nc13)c4ccc(C)cc4,0.4,CC(=O)Nc1nc13CCN(CC3)C(C)(C),0.1935483870967742,0.45161290322580644,0.1740924092409241
O=C1C=CC(=O)C(c2ccccc2)=C1,0.2,O=C1C=CC(=O)C(N2CC2)=C1N1CC1,0.23333333333333334,0.325,0.1952247191011236
O=C1C=CC(=O)C(c2ccccc2)=C1,0.4,O=C1C=CC(=O)C(N2CC2)=C1C,0.20588235294117646,0.3783783783783784,0.2013793103448276
O=C1C=CC(=O)C(c2ccccc2)=C1,0.6,O=C1C=CC(=O)C(N2CC2)C1,0.13157894736842105,0.3157894736842105,0.13893129770992366
